"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","DiBattista_16S","Anarchias_cantonensis","LC","No"
"Sahul Shelf","DiBattista_16S","Anarchias_seychellensis","LC","No"
"Sahul Shelf","DiBattista_16S","Andamia_heteroptera","DD","No"
"Sahul Shelf","DiBattista_16S","Anguilla_australis_australis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Anguilla_bicolor_bicolor","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Anguilla_celebesensis","DD","Yes"
"Sahul Shelf","DiBattista_16S","Anguilla_interioris","DD","Yes"
"Sahul Shelf","DiBattista_16S","Anguilla_marmorata","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anguilla_mossambica","NT","Yes"
"Sahul Shelf","DiBattista_16S","Anguilla_obscura","DD","Yes"
"Sahul Shelf","DiBattista_16S","Anguilla_reinhardtii","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anodontiglanis_dahli","LC","No"
"Sahul Shelf","DiBattista_16S","Anodontostoma_chacunda","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anodontostoma_selangkat","LC","No"
"Sahul Shelf","DiBattista_16S","Anomalops_katoptron","LC","Yes"
"Sahul Shelf","DiBattista_16S","Anoplogaster_cornuta","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antennarius_biocellatus","DD","No"
"Sahul Shelf","DiBattista_16S","Antennarius_commerson","LC","No"
"Sahul Shelf","DiBattista_16S","Antennarius_hispidus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antennarius_maculatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antennarius_pictus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antennarius_randalli","LC","No"
"Sahul Shelf","DiBattista_16S","Antennarius_striatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antennatus_analis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antennatus_coccineus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antennatus_dorehensis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antennatus_duescus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antennatus_nummifer","LC","No"
"Sahul Shelf","DiBattista_16S","Antennatus_rosaceus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antennatus_tuberosus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antigonia_capros","LC","Yes"
"Sahul Shelf","DiBattista_16S","Antigonia_malayana","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antigonia_rhomboidea","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Antigonia_rubescens","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Anyperodon_leucogrammicus","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Aphareus_furca","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aphareus_rutilans","LC","Yes"
"Sahul Shelf","DiBattista_16S","Apistops_caloundra","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apistus_carinatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aploactis_aspera","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apocryptodon_madurensis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_amboinensis","DD","No"
"Sahul Shelf","DiBattista_16S","Apogon_bryx","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_capricornis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_carinatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_catalai","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_caudicinctus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_coccineus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_crassiceps","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_dammermani","DD","No"
"Sahul Shelf","DiBattista_16S","Apogon_dianthus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_doederleini","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_doryssa","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_ellioti","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_erythrinus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_hyalosoma","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_indicus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_limenus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_lineatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_notatus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_novaeguineae","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_pallidofasciatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_poecilopterus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_posterofasciatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_semilineatus","DD","Yes"
"Sahul Shelf","DiBattista_16S","Apogon_semiornatus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_septemstriatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_smithi","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_striatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_truncatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogon_unicolor","LC","No"
"Sahul Shelf","DiBattista_16S","Apogon_unitaeniatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_atripes","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_brevicaudatus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_melas","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_miniatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_nigripinnis","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_opercularis","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_pseudotaeniatus","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_taeniatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_timorensis","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthyoides_umbratilis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Apogonichthys_ocellatus","LC","No"
"Sahul Shelf","DiBattista_16S","Apogonichthys_perdix","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Apolemichthys_griffisi","LC","Yes"
"Sahul Shelf","DiBattista_16S","Apolemichthys_trimaculatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aporops_bilinearis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aprion_virescens","LC","Yes"
"Sahul Shelf","DiBattista_16S","Apterichtus_klazingai","LC","Yes"
"Sahul Shelf","DiBattista_16S","Apterygocampus_epinnulatus","DD","Yes"
"Sahul Shelf","DiBattista_16S","Aracana_aurita","LC","Yes"
"Sahul Shelf","DiBattista_16S","Archamia_bleekeri","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Archamia_buruensis","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Archamia_fucata","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Archamia_lineolata","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Archamia_macroptera","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Archamia_zosterophora","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Arcygobius_baliurus","DD","Yes"
"Sahul Shelf","DiBattista_16S","Argentina_australiae","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Argyripnus_ephippiatus","LC","No"
"Sahul Shelf","DiBattista_16S","Argyropelecus_aculeatus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyropelecus_affinis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyropelecus_gigas","LC","No"
"Sahul Shelf","DiBattista_16S","Argyropelecus_hemigymnus","LC","No"
"Sahul Shelf","DiBattista_16S","Argyropelecus_lychnus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyropelecus_sladeni","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyrops_bleekeri","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyrops_spinifer","LC","Yes"
"Sahul Shelf","DiBattista_16S","Argyrosomus_amoyensis","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Argyrosomus_hololepidotus","DD","No"
"Sahul Shelf","DiBattista_16S","Ariomma_brevimanum","Not evaluated","Yes"
