"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","Miya_12S","Ariosoma_anagoides","DD","No"
"Sahul Shelf","Miya_12S","Ariosoma_balearicum","LC","Yes"
"Sahul Shelf","Miya_12S","Ariosoma_fasciatum","LC","Yes"
"Sahul Shelf","Miya_12S","Ariosoma_mauritianum","LC","No"
"Sahul Shelf","Miya_12S","Ariosoma_scheelei","LC","No"
"Sahul Shelf","Miya_12S","Aristostomias_lunifer","LC","No"
"Sahul Shelf","Miya_12S","Aristostomias_polydactylus","LC","No"
"Sahul Shelf","Miya_12S","Aristostomias_xenostoma","LC","No"
"Sahul Shelf","Miya_12S","Arius_leptonotacanthus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Arius_maculatus","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Arius_nudidens","Not evaluated","No"
"Sahul Shelf","Miya_12S","Arius_oetik","Not evaluated","No"
"Sahul Shelf","Miya_12S","Arnoglossus_aspilos","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_debilis","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_elongatus","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_japonicus","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_macrolophus","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_polyspilus","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_tapeinosoma","DD","No"
"Sahul Shelf","Miya_12S","Arnoglossus_tenuis","LC","No"
"Sahul Shelf","Miya_12S","Arnoglossus_waitei","LC","No"
"Sahul Shelf","Miya_12S","Arothron_caeruleopunctatus","LC","No"
"Sahul Shelf","Miya_12S","Arothron_hispidus","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_immaculatus","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_manilensis","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_mappa","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_meleagris","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_nigropunctatus","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_reticularis","LC","Yes"
"Sahul Shelf","Miya_12S","Arothron_stellatus","LC","Yes"
"Sahul Shelf","Miya_12S","Arrhamphus_sclerolepis_sclerolepis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Aseraggodes_beauforti","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_chapleaui","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_corymbus","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_cyaneus","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_dubius","LC","No"
"Sahul Shelf","Miya_12S","Aseraggodes_filiger","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_kaianus","LC","No"
"Sahul Shelf","Miya_12S","Aseraggodes_longipinnis","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_matsuurai","DD","No"
"Sahul Shelf","Miya_12S","Aseraggodes_melanostictus","LC","No"
"Sahul Shelf","Miya_12S","Aseraggodes_normani","DD","No"
"Sahul Shelf","Miya_12S","Aspidontus_dussumieri","LC","Yes"
"Sahul Shelf","Miya_12S","Aspidontus_taeniatus","LC","No"
"Sahul Shelf","Miya_12S","Aspistor_hardenbergi","Not evaluated","No"
"Sahul Shelf","Miya_12S","Assessor_flavissimus","LC","No"
"Sahul Shelf","Miya_12S","Assessor_macneilli","LC","No"
"Sahul Shelf","Miya_12S","Assessor_randalli","Not evaluated","No"
"Sahul Shelf","Miya_12S","Assiculus_punctatus","LC","No"
"Sahul Shelf","Miya_12S","Asterorhombus_cocosensis","LC","No"
"Sahul Shelf","Miya_12S","Asterorhombus_filifer","LC","No"
"Sahul Shelf","Miya_12S","Asterorhombus_intermedius","LC","No"
"Sahul Shelf","Miya_12S","Asterropteryx_bipunctata","LC","No"
"Sahul Shelf","Miya_12S","Asterropteryx_ensifera","LC","No"
"Sahul Shelf","Miya_12S","Asterropteryx_semipunctata","LC","Yes"
"Sahul Shelf","Miya_12S","Asterropteryx_spinosa","LC","No"
"Sahul Shelf","Miya_12S","Asterropteryx_striata","Not evaluated","No"
"Sahul Shelf","Miya_12S","Astronesthes_bilobatus","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_chrysophekadion","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_cyaneus","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_indicus","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_lucifer","LC","Yes"
"Sahul Shelf","Miya_12S","Astronesthes_luetkeni","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_martensii","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_niger","LC","No"
"Sahul Shelf","Miya_12S","Astronesthes_trifibulatus","LC","No"
"Sahul Shelf","Miya_12S","Ateleopus_japonicus","LC","Yes"
"Sahul Shelf","Miya_12S","Atherinomorus_duodecimalis","LC","No"
"Sahul Shelf","Miya_12S","Atherinomorus_endrachtensis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Atherinomorus_lacunosus","LC","Yes"
"Sahul Shelf","Miya_12S","Atherinomorus_vaigiensis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Atherion_elymus","LC","Yes"
"Sahul Shelf","Miya_12S","Atrobucca_adusta","DD","No"
"Sahul Shelf","Miya_12S","Atrobucca_brevis","LC","No"
"Sahul Shelf","Miya_12S","Atrobucca_nibe","LC","Yes"
"Sahul Shelf","Miya_12S","Atrophacanthus_japonicus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Atrosalarias_fuscus","LC","No"
"Sahul Shelf","Miya_12S","Atrosalarias_hosokawai","LC","Yes"
"Sahul Shelf","Miya_12S","Atule_mate","LC","Yes"
"Sahul Shelf","Miya_12S","Aulacocephalus_temminckii","LC","No"
"Sahul Shelf","Miya_12S","Aulostomus_chinensis","LC","Yes"
"Sahul Shelf","Miya_12S","Aurigequula_fasciata","LC","No"
"Sahul Shelf","Miya_12S","Austrolethops_wardi","LC","No"
