Cathorops mapale	2
Cathorops tuyra	2
Cathorops hypophthalmus	2
Cathorops taylori	2
Cathorops steindachneri	2
Cathorops multiradiatus	2
Cathorops aguadulce	2
Notarius insculptus	2
Notarius armbrusteri	2
Sciades troschelii	2
Notarius grandicassis	29
Notarius rugispinis	13
Notarius biffi	2
Notarius aff.	4
Notarius planiceps	2
Notarius quadriscutis	12
Notarius cookei	2
Notarius bonillai	2
Notarius kessleri	2
Notarius neogranatensis	2
Galeichthys peruvianus	5
Plicofollis nella	15
Arius venosus	13
Nemapteryx caelata	18
Plicofollis platystomus	4
Nemapteryx nenga	23
Arius oetik	3
Arius gagora	22
Hexanematichthys sagor	28
Neoarius midgleyi	4
Neoarius aff.	6
Neoarius leptaspis	3
Potamosilurus latirostris	2
Hemiarius dioctes	4
Nemapteryx augusta	2
Potamosilurus velutinus	2
Potamosilurus macrorhynchus	2
Potamosilurus coatesi	2
Cinetodus crassilabris	2
Neoarius berneyi	3
Nemapteryx aff.	4
Nedystoma dayi	2
Cochlefelis danielsi	2
Cinetodus carinatus	2
Neoarius utarus	3
Brustiarius solidus	2
Brustiarius nox	2
Hemiarius sona	17
Cephalocassis borneensis	3
Hemiarius stormii	2
Cephalocassis melanochir	2
Arius aff.	2
Arius leptonotacanthus	4
Pararius proximus	5
Plicofollis tonggol	2
Plicofollis aff.	10
Plicofollis cf.	2
Plicofollis layardi	29
Plicofollis dussumieri	4
Netuma aff.	4
Arius madagascariensis	2
Carlarius parkii	2
Carlarius latiscutatus	2
Notarius luniscutis	14
Notarius lentiginosus	2
Genidens planifrons	2
Genidens machadoi	2
Genidens barbus	39
Cathorops manglarensis	2
Cathorops cf.	4
Ariomma lurida	21
Ariomma indica	75
Ariomma brevimanus	13
Arripis trutta	56
Arripis georgiana	9
Pogonophryne scotti	28
Histiodraco velifer	15
Artedidraco shackletoni	22
Guentherus katoi	2
Ateleopus japonicus	50
Guentherus sp.	1
Doboatherina valenciennei	44
Doboatherina yoshinoi	7
Doboatherina aetholepis	4
Doboatherina bleekeri	7
Doboatherina woodwardi	3
Hypoatherina tsurugae	23
Atherion elymus	16
Atherinomorus lineatus	1
Atherinomorus endrachtensis	22
Atherinomorus lacunosus	81
Atherinomorus stipes	100
Atherinomorus insularum	10
Atherina presbyter	78
Hypoatherina temminckii	100
Stenatherina panatela	7
Hypoatherina lunata	4
Hypoatherina celebesensis	3
Atherinomorus sp.	34
Atherinomorus regina	3
Atherininae cf.	1
Doboatherina magnidentata	5
Atherina boyeri	326
Atherinomorus pinguis	3
Craterocephalus stercusmuscarum	23
Craterocephalus amniculus	10
Craterocephalus fluviatilis	11
Atherinosoma microstoma	24
Atherinomorus cf.	1
Hypoatherina gobio	1
Hypoatherina golanii	9
Atherinomorus forskalii	18
Atherinidae sp.	13
Leptatherina wallacei	6
Craterocephalus marjoriae	6
Craterocephalus gloveri	3
Craterocephalus eyresii	9
Craterocephalus dalhousiensis	3
Craterocephalus centralis	3
Craterocephalus sp.	20
Atherina breviceps	20
Atherina hepsetus	91
Craterocephalus honoriae	7
Teramulus waterloti	4
Atherinomorus ogilbyi	1
Odontesthes hatcheri	3
Labidesthes sicculus	31
Membras martinica	19
Menidia menidia	229
Menidia beryllina	58
Atherinopsis californiensis	15
Atherinops affinis	23
Leuresthes tenuis	6
Menidia audens	1
Menidia peninsulae	16
Atherinella panamensis	4
Odontesthes bonariensis	82
Odontesthes incisa	17
Odontesthes smitti	15
Odontesthes argentinensis	118
Hime formosana	5
Hime japonica	42
Hime damasi	4
Hime sp.	1
Aulopus filamentosus	14
Aulichthys japonicus	11
Aulorhynchus flavidus	16
Aulostomus chinensis	82
Aulostomus maculatus	34
Sufflamen bursa	51
Xanthichthys caeruleolineatus	9
Sufflamen chrysopterum	128
Canthidermis maculata	113
Balistoides conspicillum	59
Balistapus undulatus	96
Xanthichthys lineopunctatus	19
Sufflamen fraenatum	94
Balistes capriscus	120
Rhinecanthus abyssus	4
Rhinecanthus assasi	16
Xanthichthys mento	13
Sufflamen verres	17
Melichthys vidua	66
Balistoides viridescens	73
Rhinecanthus verrucosus	42
Pseudobalistes flavimarginatus	46
Odonus niger	137
Balistes polylepis	66
Rhinecanthus aculeatus	106
Rhinecanthus rectangulus	42
Xanthichthys auromarginatus	53
Rhinecanthus lunula	14
Pseudobalistes fuscus	54
Abalistes stellaris	32
Abalistes filamentosus	6
Xanthichthys ringens	17
Sufflamen albicaudatum	11
Pseudobalistes naufragium	10
Canthidermis sufflamen	15
Balistes vetula	89
Balistes punctatus	6
Xenobalistes tumidipectoris	16
Banjos banjos	35
Barbourisia rufa	35
Bathyclupea cf.	1
Gymnodraco acuticeps	40
Parachaenichthys charcoti	28
Cygnodraco mawsoni	15
Racovitzia glacialis	26
Bathylagus pacificus	17
Pseudobathylagus sp.	1
Melanolagus bericoides	43
Dolicholagus longirostris	36
Leuroglossus schmidti	110
Bathylagichthys greyae	16
Lipolagus ochotensis	49
Pseudobathylagus milleri	26
Leuroglossus stilbius	13
Bathylagoides wesethi	7
Bathylagus euryops	42
Ronquilus jordani	23
Rathbunella hypoplecta	7
Bathymaster signatus	30
Bathymaster leurolepis	6
Bathymaster derjugini	8
Bathymaster caeruleofasciatus	3
Bathysaurus mollis	2
Bathysaurus ferox	35
Bathysauroides gigas	5
Opsanus beta	66
Porichthys notatus	74
Porichthys plectrodon	9
Opsanus tau	28
Allenbatrachus grunniens	13
Thalassophryne amazonica	34
Batrachomoeus trispinosus	14
Perulibatrachus elminensis	2
Daector quadrizonatus	3
Opsanus pardus	8
Halobatrachus didactylus	58
Opsanus phobetron	2
Tylosurus crocodilus	242
Cololabis saira	145
Potamorrhaphis sp.	4
Strongylura anastomella	19
Strongylura marina	36
Strongylura exilis	5
Scomberesox saurus	42
Belone belone	109
Strongylura incisa	27
Strongylura timucu	34
Strongylura notata	82
Platybelone argala	18
Platybelone argalus	11
Tylosurus acus	50
Ablennes hians	92
Xenentodon cancila	185
Strongylura strongylura	86
Tylosurus melanotus	11
Tylosurus pacificus	2
Strongylura senegalensis	5
Strongylura scapularis	3
Strongylura n.	3
Strongylura hubbsi	5
Strongylura fluviatilis	6
Bembras japonica	15
Bembrops curvatura	9
Bembrops sp.	3
Bembrops heterurus	3
Beryx splendens	137
Centroberyx druzhinini	24
Beryx mollis	84
Beryx sp.	2
Omobranchus punctatus	70
Omobranchus ferox	19
Parablennius opercularis	9
Alticus kirkii	21
Ecsenius pulcher	15
Omobranchus elegans	23
Alticus montanoi	23
Aspidontus taeniatus	38
Ecsenius prooculis	1
Ecsenius shirleyae	1
Ecsenius schroederi	1
Ecsenius oculatus	1
Ecsenius pictus	1
Ecsenius pardus	1
Ecsenius portenoyi	5
Ecsenius yaeyamaensis	10
Ecsenius springeri	6
Ecsenius taeniatus	2
Ecsenius isos	4
Ecsenius midas	34
Ecsenius bimaculatus	1
Ecsenius fijiensis	1
Ecsenius bicolor	49
Salariopsis fluviatilis	130
Parablennius yatabei	40
Plagiotremus rhinorhynchos	47
Hypsoblennius hentz	26
Hypsoblennius ionthas	17
Parablennius marmoreus	76
Scartella cristata	56
Hypleurochilus geminatus	29
Chasmodes bosquianus	36
Omobranchus smithi	1
Istiblennius lineatus	40
Ecsenius lineatus	15
Meiacanthus kamoharai	3
Omobranchus zebra	3
Istiblennius enosimae	10
Omobranchus fasciolatoceps	17
Petroscirtes ancylodon	16
Hypsoblennius jenkinsi	4
Plagiotremus azaleus	47
Hypsoblennius gentilis	7
Hypsoblennius gilberti	4
Entomacrodus striatus	46
Ecsenius axelrodi	3
Ecsenius minutus	2
Ecsenius lividanalis	3
Petroscirtes mitratus	32
Ecsenius namiyei	5
Omobranchus obliquus	12
Parablennius thysanius	21
Cirripectes variolosus	114
Enchelyurus flavipes	1
Lipophrys pholis	51
Coryphoblennius galerita	149
Laiphognathus longispinis	3
Omobranchus loxozonus	43
Atrosalarias hosokawai	5
Entomacrodus stellifer	11
Aspidontus dussumieri	9
Plagiotremus tapeinosoma	59
Blenniella bilitonensis	8
Cirripectes polyzona	11
Cirripectes sp.	8
Cirripectes imitator	2
Cirripectes fuscoguttatus	12
Petroscirtes xestus	14
Blenniella paula	23
Cirripectes quagga	45
Entomacrodus macrospilus	12
Blenniella sp.	5
Alticus simplicirrus	12
Stanulus seychellensis	25
Enchelyurus ater	53
Blenniidae sp.	116
Entomacrodus cymatobiotus	23
Nannosalarias nativitatis	38
Glyptoparus delicatulus	21
Rhabdoblennius nitidus	9
Salarias fasciatus	109
Meiacanthus grammistes	25
Scartella emarginata	16
Entomacrodus niuafoouensis	12
Entomacrodus caudofasciatus	28
Blennius ocellaris	54
Parablennius gattorugine	17
Cirripectes kuwamurai	1
Mimoblennius atrocinctus	1
Istiblennius dussumieri	40
Laiphognathus multimaculatus	2
Parablennius sanguinolentus	26
Meiacanthus atrodorsalis	25
Blenniella periophthalmus	26
Alticus orientalis	27
Salarias ceramensis	4
Enchelyurus kraussii	11
Salaria pavo	109
Salaria basilisca	30
Salarias luctuosus	2
Salarias segmentatus	1
Salarias ramosus	4
Salarias guttatus	4
Omobranchus elongatus	12
Entomacrodus thalassinus	28
Istiblennius edentulus	109
Praealticus tanegasimae	9
Petroscirtes variabilis	50
Praealticus striatus	64
Petroscirtes thepassii	1
Xiphasia setifer	51
Omobranchus anolius	17
Meiacanthus smithi	9
Meiacanthus oualanensis	15
Salarias sinuosus	2
Praealticus margaritarius	1
Plagiotremus laudandus	7
Exallias brevis	43
Entomacrodus decussatus	12
Ecsenius oculus	1
Crossosalarias macrospilus	9
Atrosalarias holomelas	21
Andamia tetradactylus	20
Meiacanthus ditrema	1
Microlipophrys velifer	5
Microlipophrys dalmatinus	8
Microlipophrys caboverdensis	33
Microlipophrys bauchotae	6
Microlipophrys adriaticus	8
Hypsoblennius invemar	9
Hypsoblennius brevipinnis	50
Hypleurochilus sp.	23
Hypleurochilus fissicornis	69
Parablennius pilicornis	53
Scartella caboverdiana	4
Parablennius tentacularis	18
Parablennius tasmanianus	13
Parablennius intermedius	5
Parablennius cornutus	17
Hypleurochilus pseudoaequipinnis	15
Hypleurochilus aequipinnis	2
Plagiotremus sp.	2
Ophioblennius atlanticus	26
Parablennius zvonimiri	10
Parablennius salensis	2
Parablennius incognitus	30
Parablennius rouxi	11
Parablennius ruber	7
Microlipophrys nigriceps	3
Microlipophrys canevae	13
Lipophrys trigloides	19
Aidablennius sphynx	24
Salaria economidisi	20
Chasmodes saburrae	9
Parablennius parvicornis	37
Entomacrodus nigricans	64
Hypleurochilus springeri	23
Entomacrodus cadenati	1
Entomacrodus chiostictus	5
Ophioblennius steindachneri	16
Rhabdoblennius ellipes	1
Ecsenius nalolo	25
Crossorhombus azureus	48
Chascanopsetta lugubris	91
Bothus pantherinus	115
Arnoglossus rueppelii	33
Arnoglossus thori	36
Arnoglossus laterna	137
Arnoglossus capensis	25
Arnoglossus imperialis	36
Chascanopsetta micrognatha	1
Bothidae sp.	22
Chascanopsetta prognatha	4
Bothus ocellatus	117
Japonolaeops gracilis	1
Arnoglossus yamanakai	2
Taeniopsetta ocellata	14
Japonolaeops dentatus	11
Asterorhombus filifer	6
Bothus sp.	24
Bothus mancus	21
Arnoglossus tenuis	19
Crossorhombus kobensis	62
Engyprosopon longipelvis	3
Arnoglossus macrolophus	8
Engyprosopon macrolepis	4
Tosarhombus octoculatus	1
Engyprosopon maldivense	8
Parabothus coarctatus	3
Parabothus taiwanensis	5
Neolaeops microphthalmus	7
Laeops kitaharae	15
Kamoharaia megastoma	11
Engyprosopon grandisquama	28
Crossorhombus valderostratus	37
Engyprosopon hureaui	1
Crossorhombus kanekonis	5
Arnoglossus polyspilus	42
Lophonectes gallus	33
Bothus myriaster	14
Engyprosopon multisquama	24
Asterorhombus cocosensis	8
Engyophrys senta	6
Grammatobothus polyophthalmus	14
Parabothus kiensis	2
Arnoglossus aspilos	8
Psettina tosana	25
Psettina iijimae	11
Psettina gigantea	1
Tosarhombus brevis	1
Trichopsetta ventralis	17
Bothus lunatus	26
Bothus podas	58
Engyprosopon sp.	8
Bothus robinsi	222
Cottoperca gobio	41
Bovichtus variegatus	6
Bovichtus diacanthus	7
Bovichtus argentinus	7
Brachionichthys hirsutus	29
Pterycombus brama	27
Brama sp.	10
Taractes asper	25
Pteraclis aesticola	23
Pterycombus petersii	24
Brama japonica	82
Brama orcini	25
Brama pauciradiata	5
Taractichthys steindachneri	68
Taractes rubescens	39
Eumegistus illustris	22
Brama dussumieri	62
Brama brama	100
Bregmaceros japonicus	8
Bregmaceros nectabanus	50
Bregmaceros neonectabanus	2
Bregmaceros sp.	17
Bregmaceros atlanticus	20
Bregmaceros cantori	12
Ogilbia ventralis	1
Brosmophycis marginata	19
Cataetyx rubrirostris	26
Typhlias pearsei	7
Brosmophyciops pautzkei	9
Dinematichthys iluocoeteoides	46
Bythites fuscus	3
Grammonus robustus	2
Alionematichthys riukiuensis	1
Alionematichthys sp.	1
Lutjanus ehrenbergii	189
Paracaesio xanthurus	26
Pterocaesio marri	41
Lutjanus kasmira	455
Lutjanus xanthopinnis	90
Paracaesio caerulea	22
Lutjanus ophuysenii	36
Pristipomoides aquilonaris	47
Lutjanus griseus	247
Lutjanus gibbus	168
Lutjanus monostigma	115
Pterocaesio tessellata	37
Pterocaesio chrysozona	32
Dipterygonotus balteatus	54
Lutjanus lutjanus	245
Pristipomoides argyrogrammicus	31
Lutjanus synagris	270
Lutjanus jocu	125
Pristipomoides amoenus	11
Pinjalo pinjalo	52
Lutjanus sanguineus	13
Caesio varilineata	1
Lutjanus colorado	62
Lutjanus novemfasciatus	34
Lutjanus argentiventris	49
Lutjanus peru	97
Pinjalo lewisi	29
Paracaesio kusakarii	23
Caesio caerulaurea	123
Pterocaesio pisang	31
Lutjanus biguttatus	22
Caesio lunaris	35
Pterocaesio tile	87
Lutjanus rivulatus	107
Macolor macularis	35
Lutjanus boutton	5
Lutjanus bengalensis	91
Macolor niger	32
Lutjanus mahogoni	49
Lutjanus stellatus	18
Lutjanus decussatus	65
Lutjanus campechanus	270
Caesio xanthonota	36
Lutjanus aratus	12
Lutjanus viridis	12
Hoplopagrus guentherii	20
Lutjanus notatus	29
Lutjanus indicus	159
Symphorichthys spilurus	15
Pterocaesio trilineata	7
Lutjanus madras	33
Lutjanus timoriensis	18
Lutjanus dodecacanthoides	16
Paracaesio stonei	5
Pristipomoides flavipinnis	8
Apsilus dentatus	17
Lutjanus analis	171
Callanthias japonicus	11
Grammatonotus surugaensis	2
Callanthias ruber	8
Eleutherochir opercularis	8
Repomucenus curvicornis	60
Foetorepus altivelis	8
Repomucenus meridionalis	15
Repomucenus huguenini	18
Callionymus kaianus	42
Callionymus japonicus	17
Repomucenus sp.	5
Pseudocalliurichthys variegatus	4
Synchiropus atrilabiatus	15
Tonlesapia tsukawakii	13
Synchiropus splendidus	75
Synchiropus phaeton	19
Synchiropus flavistrigatus	6
Callionymus pleurostictus	1
Neosynchiropus cf.	1
Callionymus bairdi	72
Eleutherochir mccaddeni	1
Callionymus reticulatus	20
Neosynchiropus ocellatus	10
Callionymus enneactis	27
Callionymus simplicicornis	34
Callionymus marquesensis	11
Callionymus beniteguri	5
Callionymus lyra	76
Callionymus maculatus	32
Callionymus valenciennei	48
Synchiropus masudai	3
Repomucenus lunatus	3
Callionymus sp.	34
Repomucenus ornatipinnis	9
Repomucenus octostigmatus	12
Callionymus guentheri	1
Callionymus izuensis	1
Synchiropus kiyoae	3
Repomucenus virgis	6
Dactylopus dactylopus	43
Diplogrammus xenicus	7
Synchiropus picturatus	15
Neosynchiropus sp.	1
Neosynchiropus morrisoni	4
Callionymus belcheri	11
Neosynchiropus moyeri	6
Callionymus formosanus	36
Repomucenus planus	24
Callionymus sokonumeri	11
Callorhinchus milii	89
Callorhinchus capensis	31
Antigonia capros	29
Antigonia steindachneri	2
Antigonia rubicunda	4
Capros aper	38
Antigonia rubescens	13
Caranx caninus	56
Caranx caballus	73
Selar crumenophthalmus	667
Caranx sexfasciatus	311
Trachinotus blochii	162
Decapterus maruadsi	552
Decapterus macrosoma	531
Scomberoides lysan	121
Alectis ciliaris	118
Atropus armatus	92
Alepes vari	58
Flavocaranx bajad	94
Platycaranx chrysophrys	186
Caranx papuensis	60
Platycaranx malabaricus	101
Carangichthys dinema	39
Decapterus russelli	242
Decapterus macarellus	370
Caranx lugubris	26
Carangoides bartholomaei	27
Elagatis bipinnulata	128
Carangoides oblongus	16
Selar boops	122
Scomberoides tala	78
Atule mate	938
Uraspis helvola	58
Atropus hedlandensis	127
Turrum coeruleopinnatum	150
Seriola quinqueradiata	118
Parastromateus niger	312
Decapterus akaadsi	17
Trachurus japonicus	207
Carangoides equula	55
Trachurus symmetricus	35
Trachinotus falcatus	77
Oligoplites saurus	17
Trachurus lathami	36
Chloroscombrus chrysurus	79
Caranx crysos	126
Caranx hippos	193
Trachinotus carolinus	204
Selene vomer	138
Seriola zonata	91
Selene setapinnis	97
Hemicaranx amblyrhynchus	39
Seriola aureovittata	34
Naucrates ductor	41
Caranx heberi	76
Uraspis uraspis	96
Ferdauia ferdau	76
Scyris indica	123
Trachinotus paitensis	13
Seriola rivoliana	144
Chloroscombrus orqueta	2
Trachinotus rhodopus	6
Selene peruviana	36
Selene brevoortii	13
Caranx vinctus	5
Carangidae sp.	16
Ferdauia orthogrammus	36
Atropus mentalis	57
Turrum gymnostethus	91
Craterognathus plagiotaenia	24
Megalaspis cordyla	789
Caranx tille	60
Scomberoides commersonnianus	146
Caranx latus	55
Decapterus smithvanizi	17
Decapterus punctatus	36
Pseudocaranx dentex	76
Decapterus tabl	49
Trachinotus ovatus	204
Carangoides talamparoides	21
Alepes djedaba	269
Trachurus trachurus	383
Trachurus picturatus	497
Trachurus murphyi	33
Atropus atropos	78
Alepes melanoptera	73
Carangoides praeustus	62
Trachinotus mookalee	14
Trachurus mediterraneus	236
Decapterus kurroides	71
Oligoplites altus	6
Trachurus capensis	21
Carapus boraborensis	8
Carapus mourlani	27
Onuxodon fowleri	8
Pyramodon ventralis	20
Eurypleuron owasianum	5
Encheliophis gracilis	17
Carapus kagoshimanus	1
Encheliophis vermicularis	1
Encheliophis vermiops	8
Echiodon drummondii	3
Carapus homei	8
Carapus acus	12
Carapus bermudensis	42
Scoliodon macrorhynchos	67
Prionace glauca	1774
Carcharhinus brachyurus	65
Sphyrna zygaena	355
Sphyrna tiburo	170
Carcharhinus acronotus	151
Sphyrna lewini	1463
Carcharhinus brevipinna	358
Rhizoprionodon terraenovae	181
Carcharhinus obscurus	238
Carcharhinus limbatus	312
Carcharhinus longimanus	154
Rhizoprionodon longurio	5
Rhizoprionodon acutus	436
Carcharhinus leiodon	40
Carcharhinus dussumieri	61
Negaprion brevirostris	34
Triaenodon obesus	144
Sphyrna mokarran	214
Sphyrna tudes	53
Rhizoprionodon porosus	254
Rhizoprionodon lalandii	128
Isogomphodon oxyrhynchus	8
Carcharhinus porosus	240
Carcharhinus perezii	59
Carcharhinus tjutjot	55
Carcharhinus sorrah	361
Carcharhinus melanopterus	156
Scoliodon laticaudus	391
Carcharhinus galapagensis	55
Rhizoprionodon oligolinx	203
Carcharhinus macloti	118
Loxodon macrorhinus	79
Carcharhinus albimarginatus	78
Carcharhinus sp.	6
Rhizoprionodon sp.	8
Sphyrna sp.	5
Carcharhinus signatus	37
Carcharhinus isodon	39
Carcharhinus altimus	119
Odontaspis ferox	30
Carcharias taurus	226
Paracaristius maderensis	10
Caristius macropus	8
Caristius groenlandicus	2
Caristius sp.	4
Macroramphosus gracilis	39
Macroramphosus sagifue	8
Aeoliscus strigatus	65
Centriscus scutatus	32
Macroramphosus scolopax	230
Centrogenys vaigiensis	40
Icichthys lockingtoni	24
Hyperoglyphe japonica	32
Schedophilus medusophagus	11
Centrolophus niger	40
Psenopsis shojimai	1
Psenopsis anomala	141
Seriolella punctata	32
Schedophilus velaini	94
Hyperoglyphe antarctica	304
Seriolella brama	41
Centrophorus granulosus	175
Deania calcea	176
Deania hystricosa	12
Centrophorus squamosus	160
Centrophorus niaukang	4
Centrophorus acus	3
Centrophorus moluccensis	74
Centrophorus tessellatus	2
Centrophorus atromarginatus	34
Centrophorus cf.	422
Centrophryne spinulosa	2
Centropomus armatus	11
Centropomus unionensis	6
Centropomus undecimalis	177
Centropomus medius	13
Centropomus ensiferus	13
Centropomus mexicanus	28
Lates calcarifer	768
Centropomus parallelus	69
Lates japonicus	10
Lates angustifrons	2
Lates mariae	2
Lates stappersii	2
Lates microlepis	3
Centropomus viridis	16
Centropomus sp.	9
Acanthocepola krusensternii	7
Owstonia japonica	1
Acanthocepola limbata	16
Cepola macrophthalma	35
Acanthocepola abbreviata	3
Owstonia totomiensis	2
Cepola schlegelii	11
Sphenanthias tosaensis	3
Acanthocepola indica	21
Ceratias holboelli	38
Cryptopsaras couesii	74
Cetostoma regani	40
Cetomimus sp.	21
Gyrinomimus sp.	6
Ditropichthys storeri	33
Gyrinomimus cf.	1
Chaenopsis alepidota	9
Coralliozetus micropes	26
Cirriemblemaria lucasana	2
Acanthemblemaria macrospilus	14
Emblemaria hypacanthus	3
Coralliozetus springeri	3
Mccoskerichthys sandae	4
Emblemaria pandionis	62
Chaenopsis sp.	2
Acanthemblemaria crockeri	16
Acanthemblemaria aspera	87
Chaetodon trifascialis	379
Chaetodon auripes	52
Chaetodon wiebeli	46
Chaetodon lineolatus	28
Chaetodon modestus	18
Chaetodon ocellatus	43
Chaetodon ornatissimus	42
Chaetodon auriga	176
Chaetodon vagabundus	121
Chaetodon nigropunctatus	64
Chaetodon humeralis	11
Prognathodes falcifer	5
Chaetodon speculum	42
Chaetodon nippon	6
Chaetodon citrinellus	71
Coradion altivelis	20
Chaetodon plebeius	19
Chaetodon baronessa	50
Heniochus varius	46
Chaetodon rafflesii	36
Chaetodon lunula	172
Chaetodon lunulatus	107
Heniochus singularius	15
Chaetodon ulietensis	51
Forcipiger longirostris	22
Chaetodon kleinii	95
Chaetodon octofasciatus	38
Chaetodon melannotus	188
Chaetodon selene	9
Chaetodon oxycephalus	6
Chaetodon adiergastos	18
